# Tu dien tieng Viet co TAN SUAT, dung cho phan doan cuc dai trong so.
# Sinh tu coccoc-tokenizer (LGPL-3.0):
#   dicts/tokenizer/vndic_multiterm  — tu dien chung
#   dicts/tokenizer/keyword.freq     — truy van tim kiem that
# Dinh dang: <tu><TAB><tan suat>. Tu ghep noi cac am tiet bang dau cach.
trực tuyến	592835915
tranh	590018615
cập nhật	589794112
thông báo	588616379
hàn	587815620
tục	587410065
nghiệm	584383120
ai	581139834
mọi	579211539
miễn phí	576553642
liên kết	574980417
mắt	573955824
nhau	571410075
khỏe	568619133
hồng	566430852
riêng	565714996
tổ chức	563600379
ô tô	562288414
kim	560884149
tầng	560683355
xác	559793289
nó	559218582
tết	557458147
hôm	557187041
màn	556698580
tinh	554884384
danh sách	554571302
nổi	554502304
sản xuất	553226495
đào	552516099
phép	548580662
quy định	546774504
khai	542283067
phật	541400526
hệ thống	540228409
sóc	540039986
truyện	539698628
ngành	538888511
chân	538773749
nguồn	537819875
động sản	537235522
vậy	536897810
lê	536725907
mẫu	531869787
bếp	530457359
bất động sản	527707826
tài liệu	526935151
vui lòng	526732725
thay	524729222
cây	523958149
đoàn	523782909
khóa	523668235
tra	523087404
bóng đá	520167698
biên	520050193
tiện	517907858
bay	517143939
góp	515456162
thuộc	515031946
hữu	514524701
dài	513999180
đóng	511012066
lạnh	510067491
thẻ	509645775
mạnh	508757402
cứu	508723472
truy	506660958
đ	504573074
đấu	503859175
mang	503238314
thật	502839089
so	502451007
quần	502076335
gọi	500308614
lạc	498451076
quốc tế	498292332
trung tâm	497915934
thảo	497376767
đô	497061196
vô	496896335
khí	495710736
biến	494517062
vừa	493597561
sang	492934932
i	492367985
tuần	492227947
ngân hàng	490849369
sát	489485963
vé	489246231
nông	489007573
cung cấp	488364600
nhiệm	487039441
bình luận	486821792
ngọc	485875322
giải trí	485430504
quà	485297915
hồ sơ	485234167
dấu	483714298
chương trình	482264895
nhìn	481693079
dưới	480987940
đội	480506647
sức khỏe	479533979
nội thất	479219299
vận	478554075
nóng	476458020
trung quốc	474871942
kia	473662926
mai	473189372
lợi	472625515
la	467898288
lâm	466074360
hết	465558369
tin nhắn	465147860
giữa	464464573
đủ	463076136
hồi	461478726
gái	461471706
phúc	461303961
đánh giá	461190818
nâng	460684927
bỏ	459874220
the	459826392
thể loại	459551228
đặc biệt	459093870
xổ	458847754
dạng	458837764
mỗi	458249398
quân	456352297
xe máy	455258659
giáo dục	455133823
nhỏ	455097366
nghị	452895407
xổ số	452370220
chợ	450459655
ơn	449849693
quay	449113235
cười	448748448
hương	447717411
kiểm	445873529
chữa	444421640
kính	444022992
chống	441704862
mô	441190104
tài chính	441063610
sắc	440844767
khoa học	438606141
nghĩa	438465768
độc	437822900
đôi	436955860
đều	435763200
hình ảnh	435662189
chuẩn	434370806
nha	433766798
hạn	433235024
hậu	432844182
công nghiệp	432549293
áp	432101457
biểu	432034826
bật	431199651
nền	430881231
dành	430510251
mãi	429977024
diện tích	429582880
gặp	428862613
tàu	428695515
hãng	428363389
mùa	427903874
đưa	427525540
tuyển dụng	427405994
lớp	427184268
vĩnh	426028934
thuốc	424949655
ngữ	424795307
sự kiện	424386569
thành phố	424313112
nẵng	424250584
biển	424206129
truy cập	424017882
trưởng	423943931
môi	423214593
kích	422965641
tượng	422642449
dây	421262301
cực	419900748
đà nẵng	419653772
chăm	419095319
tai	418374632
văn hóa	416853701
quý khách	416763273
lấy	416585814
việc làm	415107391
nhóm	414328921
thương mại	413260164
hưng	413103775
quên	412644457
thực hiện	411883211
màn hình	409860222
khu vực	409680726
túi	409603940
thanh toán	408505156
tín	407668905
vũ	407068911
rằng	406092923
may	405540899
lan	405133086
lễ	405075589
trò	404557983
sân	403159544
xách	403080643
tủ	403018613
dưỡng	402690461
xếp	402194896
chiếu	401594617
lai	401354493
toàn quốc	401337290
yêu cầu	400917539
nhân viên	400079618
tổng hợp	399699166
sư	399511967
nữa	398056058
đào tạo	396189091
á	395917833
ấn	395430657
hoạch	394509989
khó	394229344
chị	393851038
nghề	392193502
ấy	391078909
dễ	390950433
bố	390907977
văn bản	389864030
giao dịch	389821282
dầu	389806900
cũ	388345474
tương	388075925
trạng	387828363
xa	387761271
phiên	387179855
tòa	387142609
lao	386187821
đầy	385369896
luôn	384483726
kèm	384241520
tam	383036304
hạng	380872946
kê	380464676
ích	380315739
tối	380104540
hút	378455667
bác	377580780
ứng dụng	377460832
xử	376630422
bè	375888938
nhiệt	374520477
am	374218902
chăm sóc	373202782
yêu thích	372235494
hạ	369483860
chính sách	368777652
âu	367255455
máy in	366786437
làm việc	366318765
đêm	366215798
lương	365044802
trữ	364798099
cá nhân	364046249
ngũ	364004460
môn	363932735
sàn	362261612
chú	362202581
đâu	361268093
lệ	360767217
chiều	359697278
thiện	359624832
chức năng	358652902
tưởng	357836758
chất lượng	357616785
mất	357202788
thư viện	356854573
thắng	356124617
pháp luật	355857074
mức	355635133
cổ phần	355112545
đại học	353206406
hài	352296093
chờ	350859560
thiếu	350844754
hôm nay	347422754
kho	346576725
kinh nghiệm	346424080
e	346152952
tình yêu	345933490
nối	345547290
cứ	345167830
sổ	344483745
ngủ	343241979
niệm	342754838
vòng	342045837
gồm	341990741
phủ	341819105
bản quyền	341572588
bảo hành	341133579
tứ	339291774
rõ	339095941
hàn quốc	338272772
thăm	338202063
hiểu	338168792
báo cáo	337264260
đảo	336512782
đèn	336436746
đúng	336044042
cao cấp	335282721
bí	334865513
duy	334715390
tiểu	334207187
chết	332906986
rộng	332898020
chịu	332811153
đài	332605215
giám	332521092
khánh	332471486
chính chủ	331824480
chào	330763169
quán	330117260
cộng đồng	329842645
tiếng việt	329637976
phản	329422319
phường	329351013
từng	329168459
bình dương	328934346
bạn bè	328164958
trách	327759777
trời	326611630
tóc	326475670
hải phòng	325425142
đạt	325398721
cố	323955845
giày	323045713
liên quan	322648649
thỏa	322215182
thống kê	322148901
giữ	321213338
trái	321212732
cưới	320596055
thực phẩm	320074008
y tế	319190155
bảo vệ	319136297
khoảng	318983996
di động	318698050
dòng	318390622
vấn đề	318155905
cảm ơn	316932884
chiếc	315945617
bạc	315183165
ngõ	313385645
vệ sinh	312599387
sinh viên	312580748
đỏ	312411592
món	312196471
xuống	311535663
kiểu	311433222
lỗi	311036437
trích	310300791
an toàn	309961918
phước	309353280
lộc	308580203
phiếu	308196185
uống	308089026
trì	306460310
hơi	306433183
trắng	306418384
phá	304600455
mừng	304143970
quốc gia	303995531
truyền hình	303505425
phong thủy	303142223
suất	302690085
trẻ em	301835194
danh mục	301186130
âm nhạc	301127113
trực tiếp	301074995
b	300952101
sữa	300759413
phút	300376413
khoán	300181105
hiển	300160653
phi	300020576
tấn	299820760
ẩm	299701679
đô thị	299278317
truyền thông	298970148
giấy phép	298454881
lao động	298310232
kỷ	297372743
ý kiến	296726650
bánh	295907638
đt	295454250
chứng khoán	295449926
sửa chữa	295322181
điều hành	294328010
thuế	293935062
vợ	293859146
chẳng	293749101
trận	293575347
trúc	293106387
cân	292907941
đầu tiên	292876288
đồ chơi	291972306
chữ	290816189
chạy	290590879
tự động	290072266
ma	289849683
bước	289784323
vị trí	289213149
mời	288975823
thành công	288771004
góc	288698702
gây	287380735
chồng	286147272
tác giả	286027845
mặc	285850785
sắp	285832473
ngôi	285782644
to	285579842
thử	284906228
phối	284850345
bắt đầu	284580012
trợ giúp	283545706
trà	283128024
khởi	282541706
dữ	282263780
tôn	282210455
lô	282109507
khuyến mãi	281766854
hạnh	281757884
viễn	281732019
kép	281731913
tướng	281403179
nghĩ	281103071
mỹ phẩm	280972460
cà	280316267
xanh	280249526
thưởng	280083343
đảm	280035842
hoá	279842937
phan	279369173
gấp	278416954
dạy	278079683
gởi	277640159
thú	276782388
vinh	276761541
lịch sử	276497660
lục	276093746
lọc	275216620
thỏa thuận	275058071
thay đổi	274880670
xóa	274620835
môi trường	273987190
cuộc sống	273105947
lạ	272450487
huy	272096709
lắp	271704223
lộ	271558240
cửa hàng	270552403
tả	270426007
bày	269934776
máy bay	269611547
khuyến mại	268660199
quà tặng	266892922
ưu	265949159
gỗ	265747818
đen	265510718
hiển thị	265410591
bản đồ	264875635
chúc	264238341
thự	264018109
máy ảnh	263727733
chỉnh	263356566
tốc	263129029
dù	263119885
thừa	262884749
tứ quý	262773707
tiếng anh	262217676
trao	262192846
quản trị	261589919
soạn	261550792
nuôi	261394274
xét	260483096
biệt thự	259688860
vọng	258917708
lưu trữ	258851057
chuyên mục	258435449
xử lý	257187066
góp ý	256178673
trai	255692432
tuy	254525275
trách nhiệm	253185571
cơ sở	252938356
khảo	252624215
hiệp	252582522
huế	252028696
ghế	251832047
lĩnh	251823997
vốn	251325082
bđs	251298861
tắc	250811676
cơ quan	250754360
võ	248599842
chấp	247657361
nghỉ	247372750
càng	247173860
linh kiện	247002889
du học	246900897
chỗ	246896524
nâng cao	246856655
tố	246639748
nghệ thuật	246536495
tận	246531355
quyết định	245747764
câu hỏi	245415462
lựa	245247509
ôtô	245220305
dữ liệu	243111397
tắm	242745166
điển	241850160
niên	241389171
hùng	241290324
phiên bản	241223183
cần thơ	240969071
lãnh	240285158
nhé	240176722
phụ nữ	239351848
tu	239206732
thôi	239125327
nàng	238903519
phía	238531348
thọ	237427045
hiểm	237316326
ít	237176711
nước ngoài	237073542
tường	236488352
chuột	236107654
hộp	236104742
công việc	235984988
vùng	235818936
nhật bản	235261159
tịch	235247082
đời sống	234664721
khả	234509598
cặp	234163460
hiệu quả	234046427
hưởng	232955974
cổng	232764291
đáng	232590001
nhập khẩu	232405122
bầu	231887820
tuyên	231046058
khiến	230982717
vân	230700275
xứ	230489479
nổi bật	230484465
cứng	230117897
thương hiệu	229685635
đầy đủ	229511866
giảng	229448964
trưng	229064875
quan tâm	228888626
đĩa	228817211
tiếp tục	228721439
đồng hồ	228050005
công tác	227705390
yếu	227352138
gió	226513160
sài	225998673
kế toán	225886283
bổ	225241247
ã	224771349
u	224059228
nhà hàng	224057980
kể	223957983
xinh	223764705
hiện tại	223593482
vương	223556475
kế hoạch	223276246
kiểm tra	223212960
nghi	222940262
băng	222790274
sóng	222587625
cục	222502089
đau	221917537
vẻ	221786857
giống	221475215
họa	221202720
khăn	220815047
mong	220613109
làng	219745405
lựa chọn	219390400
sáu	218995824
nhu	218828978
bến	218727340
lâu	218429214
mô tả	218049645
tắt	217952913
công cụ	217842628
mực	217301918
phù	217138443
giác	216203383
kết nối	215710694
chắc	215470970
tim	214325866
nghiên	214106674
quê	213195564
trụ	213147632
ánh	212928951
bát	212885731
cạnh	212515875
chúa	212381817
pin	212377749
tiêu đề	212043260
gói	211661066
ghi nhớ	211565914
siêu thị	211527128
nhà nước	211384176
đoạn	211171506
nai	210986269
nhi	210819714
duyệt	210794866
cử	210495083
vườn	210376203
liền	210057140
phát hành	209995423
trò chơi	209813258
sánh	209585473
đứng	209485755
nghiên cứu	209344281
ly	209208450
cường	208825193
cài	208133188
gòn	208073464
kiên	207642061
chính phủ	207516435
dõi	207271700
khắc	206932588
nằm	206711844
hợp tác	206702839
gốc	206199600
kiến thức	205695758
lặp	205047621
mặt tiền	204972475
đốc	204402897
trích dẫn	203531966
học sinh	203497160
vũng	203466470
sài gòn	203454191
cầu giấy	203431188
kiến trúc	203169930
cơ hội	202992199
thuyết	202829962
trình bày	202551670
đảng	202527146
đón	202427767
địa điểm	202163772
thượng	202100161
sa	201885893
thấp	201533949
theo dõi	201446527
sông	201335550
hành chính	201191853
rửa	201173828
an ninh	201171369
thầy	200819548
thổ	200240659
đơn vị	200175305
ổ	199860643
cắt	199716633
túi xách	199218657
tùng	199143631
so sánh	198630376
ngôn	198511095
tuyệt	198008115
nga	197740831
hôn	197738741
thủ tục	197442339
phó	197416712
chế độ	197390780
giới tính	196758984
tuyển sinh	196608126
đảm bảo	196509266
trương	196503243
thẩm	196423365
vũng tàu	196369107
đồng nai	196243062
ca sĩ	196023310
k	195281717
kết bạn	195053180
cầm	194894372
ẩm thực	194107906
chùa	194013483
kem	193863583
khả năng	193519888
âm thanh	193373203
giao thông	193279027
o	193261222
phím	193170591
đống	192452291
mấy	192403380
lẻ	192259792
kẻ	192033355
giỏ	191837325
xúc	191402416
chuyên nghiệp	191215670
sai	191204188
váy	190634112
cam	190418108
phóng	190280257
khám	190196473
tĩnh	190168151
trăng	190115476
hấp	189802056
vi phạm	189402519
tổng số	189285198
nhu cầu	189276419
mười	188832004
từ khóa	188620420
xuyên	188556244
tòa nhà	188169772
bảy	187115846
tuấn	187075309
hoà	187047413
chủ tịch	187018430
gương	186733642
à	186718602
dược	186631021
thảo luận	186498744
liên lạc	186188596
hành động	185741238
trở thành	185595888
lo	185000128
khúc	184890698
ẩn	184467388
trang trí	184355872
cẩm	184101823
xách tay	183496382
vận chuyển	183411678
đo	183405842
ttđt	182855908
cha	182817755
đh	182799602
số lượng	182575985
phục vụ	182372330
chánh	182236055
nhân dân	182203183
điều kiện	182014617
lá	181836676
bá	181829892
diệt	181814712
thai	181671200
lĩnh vực	181592198
bao gồm	181511155
kéo	181443185
bản tin	181231926
cáp	180882506
bồ	180638326
dũng	180525196
gian hàng	180455708
mê	180393957
cấu	180375467
bây	180303454
quen	180141255
nạn	180117749
tình trạng	179909838
thần tài	179818275
phê	179610134
khỏi	179542243
thánh	179248464
giải pháp	179190383
bảo mật	178770103
đại lý	178476040
ốc	178297523
vài	178283422
phân tích	178114726
chính thức	177773964
tộc	177111077
đừng	177040727
mưa	176981940
kỹ năng	176974114
xấu	176938132
gánh	176060096
công trình	176043209
pha	175839586
cải	175448532
ủy	175275776
trở lại	174956810
buồn	174351974
ngon	174278833
chụp	173903568
gia dụng	173876445
sáng tác	173797180
sâu	173757044
thép	173747299
buổi	173586526
hình thức	173567119
phổ	173496757
bạch	173315944
tự nhiên	172929581
bây giờ	172750552
đống đa	172736604
ngắn	172546927
lắm	172240247
trao đổi	171835518
mã số	170928530
tre	170791868
tháp	170481004
suy	170232727
nổi tiếng	170086469
viễn thông	169986247
nước hoa	169685795
de	169638113
đạp	169571984
cống	169457141
xếp hạng	169276526
uy	168970013
mơ	168437553
phản hồi	168374299
họp	168285544
cơ bản	168283295
tin học	168177334
chấm	168133625
phân phối	167702321
khá	167519287
tính năng	166998375
đẳng	166909756
ngô	166758248
chàng	166749251
lược	166700667
đàm	166448410
luyện	166432576
ngồi	166406273
quan hệ	165940748
mau	165571702
ống	165513388
chính xác	165440518
chính trị	165048477
giá trị	165037646
đẩy	164748740
gần đây	164527831
hiện nay	164394466
hại	164128146
chứ	164031955
vai	163974426
ví	163746993
gà	163656308
vượt	163098161
bút	163018830
tầm	162993039
hủy	162950393
giãn	162077040
dị	161998462
thước	161949202
điều khoản	161745910
mắc	161075415
mùi	160980749
ấm	160974788
trang sức	160781867
phù hợp	160655500
lam	160542133
trinh	160385594
song	160303521
giám đốc	160146706
nhựa	160143976
khổ	159494384
dĩ an	159483244
tội	159111900
sở hữu	158866627
sẵn	158797673
đắc	158650316
binh	158311983
giản	158138330
xưởng	158119301
bắc ninh	158002658
tri	157867430
vé số	157578191
đối tác	157533027
nhuận	157449370
tốc độ	157405690
ba đình	157240641
su	157217046
can	156940309
tệ	156938711
tiện ích	156819285
bể	156769416
sỹ	156584140
bơm	156517867
nhấn	156283155
thủ thuật	156204128
cánh	155951205
quan trọng	155853898
dép	155765464
tờ	155661804
cán	155287053
đánh dấu	154244461
loan	154096469
thang	153855416
đề tài	153776076
lửa	153566537
dụng cụ	153391048
lãnh đạo	152951645
sợ	152757256
hạnh phúc	152735329
đồ dùng	152707098
thoát	152472237
lò	152292486
kênh	151975809
ga	151912651
tham khảo	151680906
tấm	151654174
châu âu	151509914
chính hãng	151406740
trường hợp	151341975
thí	151205131
lãi	151169072
xưa	151115274
nhánh	151088182
cháy	150900419
chuông	150810327
nhờ	150692040
cổ phiếu	150584419
re	150459093
thạnh	150326666
sung	150300946
miền bắc	150156922
thái nguyên	150114943
xác nhận	150028828
thuật số	150005122
xuất hiện	149881087
nhượng	149858073
thúc	149708193
bi	149491407
thanh xuân	149394266
phật giáo	149375303
chú ý	148658462
ngũ quý	148605140
nhẹ	148570470
sưu	148493521
phòng ngủ	148335777
rút	148090192
đầm	147947390
học tập	147863207
xe đạp	147534876
lắp đặt	147405817
điện ảnh	147246173
trăm	146985670
tạp	146768522
sắm	146448144
con người	146216751
tản	145961700
châu á	145726488
hè	145660121
bảo hiểm	145549863
lái	145475848
nguy	145461492
sớm	145232463
lào	145190235
phong cách	145184708
tùy	145064234
quy hoạch	145054323
khó khăn	144783225
bệnh viện	144670412
áp dụng	144516817
giặt	144458998
dân tộc	144137928
vật liệu	144049054
sạch	143930209
nhà ở	143808377
tái	143546908
hà đông	143464373
thịnh	143263210
ấn độ	143238816
dáng	143227005
thái bình	143157625
thịt	142904255
nhằm	142787329
diễn viên	142497258
không gian	142438528
đầu số	142100458
cát	141593253
thủ tướng	141553188
thứ hai	141405747
phú yên	141194505
ngôi sao	141139061
mạch	141070686
ngờ	141058733
giai	141034768
ngàn	140908187
hạt	140901650
toàn bộ	140818418
bạn đọc	140250754
hoàn toàn	140226158
máu	139616612
rượu	139460561
nghệ an	139438003
nhắn tin	139342114
chi nhánh	139295876
tiêu dùng	139225452
bạ	139175144
ước	139047637
cai	138799074
on	138630690
hiện đại	138429245
xu	138385440
kích hoạt	137801018
van	137784435
xong	137576205
công sở	137507781
bốn	137416935
thư giãn	137283201
nợ	137115513
khủng	136991295
tài sản	136764927
bình chọn	136528979
kiệm	136439587
khiển	136406946
đổ	136301252
â	136293597
ha	136016594
lão	135825491
hợp đồng	135717077
thăng	135683936
lẽ	135506926
cậu	135404485
quảng ninh	135208768
co	134891854
dàng	134879057
mát	134837186
văn học	134761828
kích thước	134218355
uy tín	134150712
nang	134071257
tránh	134051048
đáo	133941617
tươi	133937911
thái lan	133591931
nông nghiệp	133503626
quanh	133395968
lưng	133376490
vay	133177658
sạc	133093904
nét	133026495
quẻ	132989290
cài đặt	132986051
bàn phím	132805696
tân bình	132752351
